"","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","mental_illness","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence"
"1577","2016","35-65","male","United States of America","Minnesota","No","Yes","Yes","Yes","Never","26-100","Sometimes","Yes","Yes","Maybe","No","Maybe","I don't know","Somewhat difficult","Maybe","No","Maybe","Maybe","No","Maybe","Yes","No"
"1578","2016","20-35","male","United States of America","Indiana","No","Yes","Yes","Yes","Rarely","6-25","Sometimes","Yes","Maybe","Maybe","No","No","Yes","Very easy","No","No","Maybe","Yes","No","No","Maybe","No"
"1579","2016","35-65","male","United States of America","Vermont","No","Yes","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","I don't know","Don't know","Maybe","Maybe","Yes","Maybe","No","No","Maybe","No"
"1580","2016","20-35","female","Canada",NA,"No","No","No","No","Never","6-25","No","Yes","Maybe","Maybe","No","Maybe","I don't know","Very difficult","Maybe","Maybe","Maybe","No","No","No","Maybe","Yes"
"1581","2016","20-35","female","Canada",NA,"No","Yes","Yes","Yes","Sometimes","26-100","No","Yes","Yes","Yes","No","No","Yes","Somewhat easy","No","No","Maybe","Yes","Maybe","Maybe","Yes","No"
"1582","2016","35-65","female","Canada",NA,"No","Yes","Yes","Yes","Rarely","6-25","Sometimes","Yes","Yes","Maybe","No","Maybe","I don't know","Somewhat difficult","Maybe","No","Yes","Yes","No","Maybe","Yes","No"
"1583","2016","20-35","female","Canada",NA,"No","Yes","No","No","Never","6-25","Sometimes","Yes","Yes","Yes","No","No","I don't know","Neither easy nor difficult","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1584","2016","20-35","female","Canada",NA,"No","Yes","No","No","Sometimes","26-100","No","Yes","Maybe","Maybe","No","Maybe","I don't know","Don't know","No","No","Maybe","Maybe","No","Yes","Maybe","No"
"1585","2016","35-65","female","Canada",NA,"No","No","No","Yes","Never","6-25","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Maybe","Yes","Maybe","Maybe","Yes","No"
"1586","2016","20-35","male","Canada",NA,"No","No","Yes","Yes","Often","6-25","No","Yes","Yes","No","Yes","No","I don't know","Neither easy nor difficult","No","No","Maybe","Maybe","No","No","Yes","No"
"1587","2016","20-35","male","Argentina",NA,"No","Yes","No","No","Never","100-500","Yes","Yes",NA,"No","No","Maybe","I don't know","Somewhat difficult","Maybe","No","No","No","No","Yes","Maybe","No"
"1588","2016","20-35","male","India",NA,"No","Yes","No","No","Never","26-100","No","Yes","No",NA,"No","No","I don't know","Somewhat difficult","Yes","Maybe","No","No","Maybe","Yes","Maybe","No"
"1589","2016","20-35","male","United States of America","Indiana","No","No","No","Yes","Never","26-100","Sometimes","No","Maybe","No","No","Maybe","I don't know","Somewhat difficult","Yes","No","Maybe","Yes","No","No","Maybe","No"
"1590","2016","35-65","male","Netherlands",NA,"Yes","No","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1591","2016","35-65","female","United States of America","Illinois","No","Maybe","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Maybe","No","Yes","I don't know","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
"1592","2016","20-35","male","Canada",NA,"No","Maybe","No","Yes","Never","26-100","No","Yes","Yes","No","No","No","I don't know","Very difficult","Yes","Maybe","Maybe","Maybe","No","Maybe","Maybe","No"
"1593","2016","20-35","male","United Kingdom",NA,"No","Yes","No","Yes","Sometimes","500-1000","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","No","Yes","Maybe","Maybe","Yes","Yes","No"
"1594","2016","20-35","male","United Kingdom","Washington","No","Yes","Yes","Yes","Sometimes","6-25","Yes","Yes",NA,NA,"Yes","No","I don't know","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1595","2016","35-65","male","United States of America","New York","No","Yes","No","No","Rarely","1000+","Yes","Yes","Yes","Maybe","No","No","I don't know","Somewhat easy","No","No","Maybe","Yes","Yes","Yes","No","No"
"1596","2016","20-35","female","United States of America","Michigan","No","No","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"1597","2016","20-35","male","Sweden",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1598","2016","20-35","female","United States of America","Minnesota","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","Yes","Yes","I don't know","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1599","2016","20-35","male","Netherlands",NA,"No","No","Yes","Yes","Rarely","1-5","Sometimes","Yes","Yes","Yes","No","Yes","I don't know","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1600","2016","20-35","male","United States of America","New York","Yes","Maybe","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"1601","2016","35-65","male","United States of America","Virginia","No","No","Yes","Yes","Sometimes","26-100","Sometimes","Yes","No","Yes","No","No","I don't know","Somewhat difficult","No","No","Maybe","Maybe","Yes","Yes","Maybe","No"
"1602","2016","20-35","male","Ireland",NA,"No","No","No","No","Never","6-25","No","Yes","No",NA,"No","No","I don't know","Very easy","No","No","Yes","Yes","No","Yes","Yes","No"
"1603","2016","20-35","male","Germany",NA,"No","No","No","No","Never","100-500","No","Yes","Maybe","No","No","No","I don't know","Very easy","No","No","No","No","No","No","Maybe","No"
"1604","2016","20-35","female","United States of America","Illinois","No","Yes","No","No","Never","100-500","Yes","Yes","Yes","Yes","Maybe","Yes","Yes","Very easy","No","No","Maybe","Yes","Yes","Yes","Yes","No"
"1605","2016","35-65","female","United States of America","Texas","No","Maybe","Yes","Yes","Never","1000+","Yes","No","Maybe","No","No","No","I don't know","Somewhat difficult","Maybe","No","No","Yes","No","Maybe","No","No"
"1606","2016","20-35","male","Italy",NA,"No","Maybe","No","No","Never","1000+","No","Yes","No","No","No","No","No","Somewhat easy","Maybe","No","No","No","Maybe","Maybe","Maybe","No"
"1607","2016","35-65","male","United States of America","Rhode Island","No","Maybe","No","No","Never","6-25","No","Yes","Maybe","No","No","Maybe","I don't know","Neither easy nor difficult","Maybe","No","Maybe","Maybe","Maybe","Maybe","Maybe","No"
"1608","2016","20-35","female","United States of America","Illinois","No","Yes","No","No","Never","26-100","Sometimes","Yes","Yes","Maybe","No","No","I don't know","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1609","2016","20-35","male","United States of America","Illinois","No","Yes","Yes","Yes","Rarely","100-500","Sometimes","Yes","Yes","Maybe","No","No","I don't know","Very easy","Maybe","No","Yes","Yes","No","Maybe","Maybe","No"
"1610","2016","35-65","male","United States of America","Pennsylvania","No","No","No","No","Never","500-1000","Yes","Yes","Maybe","No","No","Maybe","I don't know","Don't know","Maybe","No","Maybe","Maybe","No","No","No","No"
"1611","2016","20-35","male","Germany",NA,"No","No","No","No","Never","100-500","No","Yes","Maybe","No","No","No","I don't know","Somewhat difficult","Maybe","No","Maybe","No","No","Maybe","No","No"
"1612","2016","35-65","male","United States of America","California","No","Maybe","No","No","Sometimes","1-5","No","Yes","Yes","Maybe","No","Maybe","No","Neither easy nor difficult","No","No","Maybe","Yes","No","Maybe","Maybe","No"
"1613","2016","35-65","male","Denmark",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Yes","Yes",NA,""
"1614","2016","35-65","male","United States of America","Oregon","Yes","Yes","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1615","2016","20-35","male","United States of America","Kansas","No","Yes","Yes","Yes","Rarely","1000+","Sometimes","No",NA,"Maybe","No","No","I don't know","Somewhat difficult","No","No","Yes","Yes","No","No","Maybe","No"
"1616","2016","35-65","male","United States of America","Illinois","No","No","No","No","Never","100-500","Yes","Yes","Maybe","No","No","Yes","Yes","Don't know","Yes","Maybe","No","No","No","Maybe","Maybe","No"
"1617","2016","20-35","female","United States of America","Minnesota","No","Maybe","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","No","Maybe","Yes","No"
"1618","2016","35-65","male","United States of America","California","No","Yes","Yes","Yes","Rarely","100-500","No","Yes","Yes","Yes","No","No","I don't know","Somewhat difficult","Yes","No","No","No","No","Maybe","No","No"
"1619","2016","20-35","male","United States of America","California","No","Yes","No","No","Sometimes","100-500","Yes","Yes","Yes","Maybe","No","No","I don't know","Don't know","Yes","Maybe","No","Maybe","No","No","Maybe","No"
"1620","2016","35-65","male","Netherlands",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1621","2016","20-35","female","United States of America","Oregon","No","Yes","Yes","Yes","Rarely","500-1000","Yes","Yes","Yes","No","No","Maybe","I don't know","Somewhat easy","Maybe","Maybe","Yes","Yes","No","No","Maybe","No"
"1622","2016","35-65","male","United States of America","Vermont","No","No","No","No","Never","100-500","Sometimes","Yes","No","No","No","No","I don't know","Somewhat difficult","Yes","No","Maybe","Maybe","No","No","No","No"
"1623","2016","20-35","male","United States of America","Texas","No","Yes","No","No","Never","100-500","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","No","No","Maybe","Maybe","No","No","No","No"
"1624","2016","35-65","male","United States of America","Maryland","No","No","No","No","Never","100-500","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No"
"1625","2016","20-35","female","United States of America","New York","No","No","No","No","Never","100-500","Yes","Yes","Yes","Maybe","Yes","Yes","Yes","Somewhat easy","No","No","Maybe","Yes","No","No","Yes","No"
"1626","2016","20-35","male","United Kingdom",NA,"No","Yes","No","Yes","Never","6-25","Sometimes","Yes",NA,NA,"No","No","I don't know","Don't know","Maybe","No","Yes","Maybe","Maybe","Maybe","Maybe","No"
"1627","2016","35-65","female","United States of America","California","No","Yes","Yes","Yes","Sometimes","100-500","Sometimes","Yes","Yes","No","Yes","Yes","I don't know","Don't know","Maybe","Yes","Yes","Maybe","Yes","Yes","Yes","No"
"1628","2016","20-35","male","United States of America","New York","No","No","Yes","Yes","Rarely","6-25","Sometimes","Yes","Yes","Maybe","No","No","Yes","Somewhat easy","Maybe","Maybe","Maybe","Maybe","No","No","Yes","No"
"1629","2016","20-35","female","United States of America","Pennsylvania","No","Yes","Yes","Yes","Sometimes","26-100","Yes","Yes","Maybe","No","No","Yes","I don't know","Somewhat easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No"
"1630","2016","20-35","female","United States of America","California","No","No","No","No","Never","500-1000","Sometimes","Yes","Yes","Yes","Maybe","Maybe","Yes","Somewhat easy","Maybe","Maybe","Maybe","Yes","No","No","Yes","No"
"1631","2016","35-65","male","Canada",NA,"No","No","No","Yes","Never","6-25","Sometimes","Yes","Maybe","Maybe","No","No","Yes","Neither easy nor difficult","No","No","Maybe","Yes","Yes","Yes","Yes","No"
"1632","2016","65+","trans","United States of America","Michigan","No","Yes","Yes","Yes","Rarely","6-25","Sometimes","Yes","Yes","No","No","Maybe","Yes","Somewhat easy","No","No","Yes","Yes","Maybe","Yes","Yes","No"
"1633","2016","20-35","male","United Kingdom",NA,"Yes","No","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1634","2016","20-35","male","Finland",NA,"Yes","Maybe","Yes","Yes","Rarely",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","Maybe",NA,""
"1635","2016","20-35","male","Canada",NA,"No","Yes","No","No","Never","26-100","Yes","Yes","Yes","Maybe","No","Maybe","I don't know","Don't know","Maybe","No","Maybe","Maybe","No","Maybe","Maybe","No"
"1636","2016","20-35","female","Russia",NA,"No","No","No","No","Never","500-1000","Sometimes","Yes","Maybe","No","Yes","No","I don't know","Very easy","Maybe","No","No","No","No","No","Yes","No"
"1637","2016","20-35","female","United States of America","California","No","Yes","Yes","Yes","Rarely","26-100","Sometimes","Yes","Yes","Yes","No","Yes","Yes","Neither easy nor difficult","Yes","Maybe","Maybe","Maybe","No","Maybe","No","No"
"1638","2016","20-35","female","United States of America","Illinois","Yes","Yes","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Yes","Maybe",NA,""
"1639","2016","20-35","female","Australia",NA,"No","Yes","No","No","Never","1000+","No","No","Yes","Maybe","Yes","Yes","Yes","Don't know","Maybe","Maybe","Maybe","Maybe","No","Maybe","Maybe","No"
"1640","2016","35-65","male","Netherlands",NA,"No","Yes","Yes","Yes","Rarely","26-100","No","Yes","No","No","No","No","No","Somewhat easy","Yes","Maybe","Yes","Maybe","Yes","Yes","No","Yes"
"1641","2016","20-35","male","United States of America","California","No","Yes","Yes","Yes","Sometimes","1000+","Sometimes","No","Yes","Yes","Yes","Yes","I don't know","Somewhat easy","No","No","Maybe","Yes","No","Maybe","Yes","No"
"1642","2016","20-35","female","United States of America","California","No","Yes","No","No","Rarely","100-500","Sometimes","Yes","Yes","Maybe","Yes","Yes","Yes","Very easy","No","No","Maybe","Yes","No","No","Maybe","No"
"1643","2016","20-35","male","United States of America","California","No","Maybe","Yes","Yes","Sometimes","26-100","Sometimes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","No","Maybe","Maybe","No","No","Yes","No"
"1644","2016","20-35","female","Australia",NA,"No","Maybe","Yes","Yes","Sometimes","1-5","Sometimes","Yes",NA,NA,"No","No","I don't know","Somewhat difficult","Yes","Maybe","No","No","No","No","Maybe","No"
"1645","2016","20-35","male","United States of America","California","No","Yes","Yes","Yes","Sometimes","500-1000","Yes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat easy","Maybe","No","Maybe","No","No","Maybe","No","No"
"1646","2016","35-65","male","United States of America",NA,"Yes","No","No","No","Sometimes",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1647","2016","35-65","female","United States of America","New Jersey","Yes","Yes","No","No","Never",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Yes",NA,""
"1648","2016","20-35","female","United States of America","New York","No","Yes","Yes","Yes","Rarely","1000+","Sometimes","Yes","Maybe","Maybe","No","Maybe","I don't know","Somewhat difficult","Yes","Yes","Maybe","No","No","No","No","No"
"1649","2016","20-35","male","United States of America","Illinois","No","Yes","Yes","Yes","Rarely","100-500","Sometimes","Yes","Yes","Yes","No","Maybe","I don't know","Very easy","No","No","Yes","Yes","No","Yes","Maybe","No"
"1650","2016","35-65","female","United States of America","California","No","No","No","No","Never","100-500","Sometimes","Yes","Yes","Yes","Maybe","Yes","Yes","Don't know","Yes","Yes","No","No","No","No","Maybe","No"
"1651","2016","20-35","female","United States of America","Washington","No","No","No","Yes","Never","1000+","No","Yes","Yes","Maybe","Maybe","Yes","Yes","Somewhat easy","Maybe","No","No","No","No","Yes","Maybe","No"
"1652","2016","20-35","male","United States of America","Florida","No","Maybe","Yes","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","Maybe","I don't know","Somewhat easy","No","No","No","Yes","No","No","Yes","No"
"1653","2016","20-35","male","United States of America","California","No","Yes","No","No","Sometimes","100-500","Sometimes","Yes","Maybe","No","No","Yes","I don't know","Neither easy nor difficult","Maybe","No","No","Maybe","No","No","Maybe","Yes"
"1654","2016","35-65","male","United States of America","New York","No","Maybe","Yes","Yes","Never","500-1000","Yes","Yes","Maybe","No","Maybe","Yes","I don't know","Somewhat easy","No","No","Yes","Yes","Yes","No","Yes","No"
"1655","2016","20-35","male","Netherlands",NA,"Yes","No","No","No","Never",NA,"Sometimes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Maybe","Maybe",NA,""
"1656","2016","20-35","female","United Kingdom",NA,"No","Maybe","No","No","Never","6-25","Sometimes","Yes","No",NA,"No","No","I don't know","Somewhat easy","No","No","No","Maybe","No","No","Yes","No"
"1657","2016","20-35","male","Netherlands",NA,"No","No","No","No","Never","26-100","No","Yes","Maybe","No","Yes","Maybe","Yes","Somewhat easy","Maybe","Maybe","Maybe","No","No","Yes","Yes","No"
"1658","2016","20-35","male","United States of America","California","No","Yes","No","No","Never","500-1000","Sometimes","Yes","Maybe","Maybe","Yes","Yes","I don't know","Somewhat easy","No","Maybe","Maybe","Maybe","No","Maybe","Yes","No"
"1659","2016","35-65","female","United States of America","California","Yes","Yes","Yes","Yes","Sometimes",NA,"Yes",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"No","No",NA,""
"1660","2016","20-35","male","United States of America","California","No","Maybe","No","No","Never","100-500","No","Yes","Yes","Maybe","No","Maybe","Yes","Somewhat easy","Maybe","No","Maybe","Maybe","Maybe","Yes","Maybe","No"
"1661","2016","20-35","male","United States of America","California","No","No","Yes","Yes","Rarely","6-25","Sometimes","Yes","Yes","Yes","No","No","Yes","Very easy","Maybe","No","No","Yes","No","No","Yes","No"
